Date,BTC-USD,ETH-USD,XRP-USD,LTC-USD,BCH-USD
2017-12-13,16408.19921875,702.7670288085938,0.4710629880428314,302.60198974609375,1607.6500244140625
2017-12-14,16564.0,695.8159790039062,0.8642629981040955,279.3280029296875,1966.1400146484375
2017-12-15,17706.900390625,684.447998046875,0.756181001663208,299.77899169921875,1815.4300537109375
2017-12-16,19497.400390625,696.208984375,0.7586420178413391,298.97198486328125,1801.8800048828125
2017-12-17,19140.80078125,719.9749755859375,0.7283660173416138,318.718994140625,1862.8800048828125
2017-12-18,19114.19921875,794.64501953125,0.7784069776535034,358.33599853515625,2196.639892578125
2017-12-19,17776.69921875,826.822998046875,0.7912570238113403,350.25299072265625,2805.889892578125
2017-12-20,16624.599609375,819.0859985351562,0.7759640216827393,314.6210021972656,3923.070068359375
2017-12-21,15802.900390625,821.06298828125,1.193060040473938,317.4620056152344,3267.169921875
2017-12-22,13831.7998046875,674.8599853515625,1.1382800340652466,264.9320068359375,2696.68994140625
2017-12-23,14699.2001953125,719.3870239257812,1.174340009689331,288.2659912109375,3257.080078125
2017-12-24,13925.7998046875,694.1480102539062,1.0439499616622925,275.9800109863281,2903.1201171875
2017-12-25,14026.599609375,765.833984375,1.1223200559616089,273.3900146484375,2954.68994140625
2017-12-26,16099.7998046875,773.8359985351562,1.1894899606704712,286.5039978027344,3108.889892578125
2017-12-27,15838.5,762.8419799804688,1.3996399641036987,272.17401123046875,2889.52001953125
2017-12-28,14606.5,737.0230102539062,1.4308799505233765,249.92999267578125,2566.639892578125
2017-12-29,14656.2001953125,753.5919799804688,2.214600086212158,245.5019989013672,2779.949951171875
2017-12-30,12952.2001953125,717.2570190429688,2.159019947052002,218.96299743652344,2392.409912109375
2017-12-31,14156.400390625,756.7329711914062,2.300570011138916,232.0959930419922,2533.010009765625
2018-01-01,13657.2001953125,772.6409912109375,2.3910300731658936,229.0330047607422,2432.5400390625
2018-01-02,14982.099609375,884.4439697265625,2.4809000492095947,255.6840057373047,2711.0
2018-01-03,15201.0,962.719970703125,3.105370044708252,245.3679962158203,2608.68994140625
2018-01-04,15599.2001953125,980.9219970703125,3.1966300010681152,241.3699951171875,2430.179931640625
2018-01-05,17429.5,997.719970703125,3.0487101078033447,249.27099609375,2584.47998046875
2018-01-06,17527.0,1041.6800537109375,3.0939700603485107,296.4540100097656,2786.64990234375
2018-01-07,16477.599609375,1153.1700439453125,3.377810001373291,288.45098876953125,2786.8798828125
2018-01-08,15170.099609375,1148.530029296875,2.456209897994995,255.76300048828125,2421.469970703125
2018-01-09,14595.400390625,1299.739990234375,2.1017799377441406,247.03700256347656,2391.56005859375
2018-01-10,14973.2998046875,1255.8199462890625,1.9749200344085693,250.51800537109375,2895.3798828125
2018-01-11,13405.7998046875,1154.9300537109375,1.9507999420166016,229.36599731445312,2462.610107421875
2018-01-12,13980.599609375,1273.199951171875,2.0432300567626953,236.8560028076172,2620.989990234375
2018-01-13,14360.2001953125,1396.4200439453125,2.0213499069213867,259.1929931640625,2685.2900390625
2018-01-14,13772.0,1366.77001953125,1.8611899614334106,238.6750030517578,2553.320068359375
2018-01-15,13819.7998046875,1291.9200439453125,1.6767300367355347,232.7740020751953,2401.5400390625
2018-01-16,11490.5,1053.68994140625,1.1792399883270264,188.33099365234375,1772.0699462890625
2018-01-17,11188.599609375,1014.25,1.306339979171753,186.51600646972656,1748.050048828125
2018-01-18,11474.900390625,1036.280029296875,1.5965800285339355,192.83700561523438,1756.75
2018-01-19,11607.400390625,1039.0999755859375,1.552049994468689,192.96400451660156,1769.6199951171875
2018-01-20,12899.2001953125,1155.1500244140625,1.5786199569702148,211.01800537109375,2032.1199951171875
2018-01-21,11600.099609375,1049.5799560546875,1.3800400495529175,190.42100524902344,1776.6400146484375
2018-01-22,10931.400390625,1003.260009765625,1.3573499917984009,180.00799560546875,1621.9200439453125
2018-01-23,10868.400390625,986.22900390625,1.3370699882507324,177.8070068359375,1621.4599609375
2018-01-24,11359.400390625,1058.780029296875,1.3571499586105347,179.98699951171875,1639.1300048828125
2018-01-25,11259.400390625,1056.030029296875,1.3122299909591675,180.27200317382812,1642.1199951171875
2018-01-26,11171.400390625,1055.1700439453125,1.217270016670227,176.73399353027344,1603.9000244140625
2018-01-27,11440.7001953125,1107.0699462890625,1.2191100120544434,180.88600158691406,1628.6300048828125
2018-01-28,11786.2998046875,1246.010009765625,1.3996000289916992,193.86500549316406,1746.25
2018-01-29,11296.400390625,1182.3599853515625,1.3239699602127075,181.66400146484375,1657.1400146484375
2018-01-30,10106.2998046875,1071.1300048828125,1.1385600566864014,165.2760009765625,1470.550048828125
2018-01-31,10221.099609375,1118.31005859375,1.1623899936676025,163.3509979248047,1486.8900146484375
2018-02-01,9170.5400390625,1036.7900390625,0.9625300168991089,142.2969970703125,1274.3499755859375
2018-02-02,8830.75,915.7849731445312,0.8847839832305908,131.37899780273438,1191.1400146484375
2018-02-03,9174.91015625,964.0189819335938,0.9240429997444153,160.25,1272.5
2018-02-04,8277.009765625,834.6820068359375,0.8157029747962952,148.02499389648438,1165.3800048828125
2018-02-05,6955.27001953125,697.9509887695312,0.691798985004425,125.33000183105469,887.4130249023438
2018-02-06,7754.0,793.1220092773438,0.7763929963111877,142.99099731445312,974.5250244140625
2018-02-07,7621.2998046875,757.0679931640625,0.7238950133323669,138.2030029296875,957.9600219726562
2018-02-08,8265.58984375,817.8070068359375,0.8052629828453064,149.46600341796875,1284.56005859375
2018-02-09,8736.98046875,883.864990234375,0.9544280171394348,163.9499969482422,1312.1099853515625
2018-02-10,8621.900390625,860.4149780273438,1.070739984512329,155.59300231933594,1257.31005859375
2018-02-11,8129.97021484375,814.6599731445312,1.0041600465774536,148.99000549316406,1217.6400146484375
2018-02-12,8926.5703125,868.7069702148438,1.0810099840164185,161.5659942626953,1283.9100341796875
2018-02-13,8598.3095703125,845.2579956054688,1.0274100303649902,159.5540008544922,1231.97998046875
2018-02-14,9494.6298828125,923.5609741210938,1.1416200399398804,213.35899353027344,1362.27001953125
2018-02-15,10166.400390625,936.9760131835938,1.1468600034713745,225.42599487304688,1375.81005859375
2018-02-16,10233.900390625,944.2100219726562,1.1380300521850586,230.12399291992188,1552.199951171875
2018-02-17,11112.7001953125,974.114990234375,1.2049800157546997,229.46499633789062,1551.3900146484375
2018-02-18,10551.7998046875,923.9210205078125,1.120460033416748,215.73599243164062,1487.4599609375
2018-02-19,11225.2998046875,943.864990234375,1.1444200277328491,223.0570068359375,1534.77001953125
2018-02-20,11403.7001953125,895.3709716796875,1.089460015296936,232.8509979248047,1418.72998046875
2018-02-21,10690.400390625,849.9710083007812,1.0153900384902954,213.3520050048828,1308.4599609375
2018-02-22,10005.0,812.844970703125,0.9417880177497864,195.30799865722656,1219.489990234375
2018-02-23,10301.099609375,864.1890258789062,0.9988549947738647,209.3090057373047,1270.7099609375
2018-02-24,9813.0703125,840.5150146484375,0.9544020295143127,209.4219970703125,1193.27001953125
2018-02-25,9664.73046875,844.8099975585938,0.9434869885444641,220.47500610351562,1178.0999755859375
2018-02-26,10366.7001953125,869.3150024414062,0.9568589925765991,220.96200561523438,1250.56005859375
2018-02-27,10725.599609375,878.2650146484375,0.9473050236701965,216.5989990234375,1246.6600341796875
2018-02-28,10397.900390625,855.198974609375,0.9045829772949219,202.89500427246094,1204.1600341796875
2018-03-01,10951.0,872.2000122070312,0.9283469915390015,209.75,1291.9200439453125
2018-03-02,11086.400390625,856.85302734375,0.9101439714431763,212.55599975585938,1275.1800537109375
2018-03-03,11489.7001953125,857.2249755859375,0.907804012298584,210.64300537109375,1270.3800048828125
2018-03-04,11512.599609375,866.677978515625,1.0055400133132935,213.7989959716797,1289.0799560546875
2018-03-05,11573.2998046875,853.6840209960938,0.9593679904937744,211.1750030517578,1268.030029296875
2018-03-06,10779.900390625,816.9509887695312,0.9228870272636414,196.6009979248047,1206.0400390625
2018-03-07,9965.5703125,752.8309936523438,0.871209979057312,185.83900451660156,1092.1600341796875
2018-03-08,9395.009765625,704.5960083007812,0.8258569836616516,176.51100158691406,1040.2099609375
2018-03-09,9337.5498046875,728.916015625,0.8497610092163086,187.16799926757812,1067.02001953125
2018-03-10,8866.0,686.8900146484375,0.7966269850730896,177.73199462890625,1005.9299926757812
2018-03-11,9578.6298828125,723.3389892578125,0.8311219811439514,188.9459991455078,1145.1700439453125
2018-03-12,9205.1201171875,699.8309936523438,0.8010479807853699,178.23399353027344,1051.280029296875
2018-03-13,9194.849609375,690.8270263671875,0.7897109985351562,175.78199768066406,1064.030029296875
2018-03-14,8269.8095703125,614.291015625,0.7019019722938538,161.1009979248047,949.4669799804688
2018-03-15,8300.8603515625,611.3040161132812,0.6972690224647522,164.4759979248047,943.635986328125
2018-03-16,8338.349609375,601.666015625,0.6892600059509277,165.4499969482422,977.0349731445312
2018-03-17,7916.8798828125,552.7789916992188,0.6378560066223145,152.968994140625,949.7789916992188
2018-03-18,8223.6796875,538.6439819335938,0.6587769985198975,154.07400512695312,938.114990234375
2018-03-19,8630.650390625,556.7260131835938,0.7490800023078918,161.14199829101562,994.6749877929688
2018-03-20,8913.4697265625,557.1749877929688,0.7098079919815063,168.81700134277344,1059.1199951171875
2018-03-21,8929.2802734375,561.7319946289062,0.693664014339447,169.052001953125,1033.449951171875
2018-03-22,8728.4697265625,539.7020263671875,0.6627429723739624,163.6719970703125,1011.52001953125
2018-03-23,8879.6201171875,539.6190185546875,0.6431739926338196,167.83200073242188,1019.4299926757812
2018-03-24,8668.1201171875,526.4390258789062,0.6412649750709534,159.63099670410156,982.302978515625
2018-03-25,8495.7802734375,524.2869873046875,0.6418750286102295,160.08399963378906,966.8759765625
2018-03-26,8209.400390625,489.95098876953125,0.5994629859924316,149.2209930419922,919.2479858398438
2018-03-27,7833.0400390625,450.1159973144531,0.5779169797897339,135.7790069580078,876.3280029296875
2018-03-28,7954.47998046875,446.27899169921875,0.5780019760131836,131.7469940185547,860.52001953125
2018-03-29,7165.7001953125,385.9679870605469,0.5115110278129578,114.67900085449219,714.2680053710938
2018-03-30,6890.52001953125,394.6449890136719,0.509564995765686,118.5979995727539,697.0120239257812
2018-03-31,6973.52978515625,396.4570007324219,0.5123530030250549,116.60700225830078,685.2470092773438
2018-04-01,6844.22998046875,379.60699462890625,0.4850809872150421,115.22200012207031,643.0269775390625
2018-04-02,7083.7998046875,386.42498779296875,0.5006880164146423,119.30599975585938,662.7730102539062
2018-04-03,7456.10986328125,416.89300537109375,0.5580440163612366,134.47000122070312,712.8779907226562
2018-04-04,6853.83984375,380.5429992675781,0.5016310214996338,118.41200256347656,649.1959838867188
2018-04-05,6811.47021484375,383.23199462890625,0.49580100178718567,119.13099670410156,646.0419921875
2018-04-06,6636.31982421875,370.2850036621094,0.4764310121536255,113.15499877929688,610.426025390625
2018-04-07,6911.08984375,385.3139953613281,0.48786699771881104,116.26000213623047,640.3460083007812
2018-04-08,7023.52001953125,400.50799560546875,0.5003979802131653,117.6709976196289,655.2559814453125
2018-04-09,6770.72998046875,398.5260009765625,0.4918549954891205,114.98999786376953,637.0289916992188
2018-04-10,6834.759765625,414.2430114746094,0.4919309914112091,114.26300048828125,649.6160278320312
2018-04-11,6968.31982421875,430.5400085449219,0.5395060181617737,118.29100036621094,666.5800170898438
2018-04-12,7889.25,492.9410095214844,0.6287369728088379,129.3350067138672,734.4819946289062
2018-04-13,7895.9599609375,492.7349853515625,0.6380869746208191,125.35399627685547,738.302001953125
2018-04-14,7986.240234375,501.4779968261719,0.6321840286254883,126.29399871826172,738.9849853515625
2018-04-15,8329.1103515625,531.7020263671875,0.6825339794158936,132.0449981689453,780.8259887695312
2018-04-16,8058.669921875,511.1470031738281,0.6632969975471497,128.3350067138672,766.4730224609375
2018-04-17,7902.08984375,502.8940124511719,0.6569330096244812,132.92799377441406,757.5910034179688
2018-04-18,8163.419921875,524.7890014648438,0.7089319825172424,139.9969940185547,888.9080200195312
2018-04-19,8294.3095703125,567.8889770507812,0.7919759750366211,146.3000030517578,968.6380004882812
2018-04-20,8845.830078125,615.718017578125,0.924465000629425,155.53700256347656,1128.02001953125
2018-04-21,8895.580078125,605.39501953125,0.8731030225753784,148.9340057373047,1154.68994140625
2018-04-22,8802.4599609375,621.8599853515625,0.8699949979782104,146.7740020751953,1201.219970703125
2018-04-23,8930.8798828125,642.5479736328125,0.8766570091247559,152.2519989013672,1432.260009765625
2018-04-24,9697.5,708.1580200195312,0.934781014919281,165.781005859375,1426.4200439453125
2018-04-25,8845.740234375,615.416015625,0.8006070256233215,144.76400756835938,1284.7900390625
2018-04-26,9281.509765625,662.8090209960938,0.8524140119552612,153.6790008544922,1420.4100341796875
2018-04-27,8987.0498046875,647.031982421875,0.813884973526001,145.90499877929688,1337.8499755859375
2018-04-28,9348.48046875,683.677978515625,0.8638039827346802,152.29600524902344,1396.25
2018-04-29,9419.080078125,688.8809814453125,0.8727779984474182,153.63099670410156,1440.300048828125
2018-04-30,9240.5498046875,669.9240112304688,0.8379380106925964,148.4770050048828,1350.050048828125
2018-05-01,9119.009765625,673.6129760742188,0.8414070010185242,148.48800659179688,1351.280029296875
2018-05-02,9235.919921875,687.1489868164062,0.8590940237045288,151.57699584960938,1458.719970703125
2018-05-03,9743.8603515625,779.5430297851562,0.8844659924507141,161.45899963378906,1511.969970703125
2018-05-04,9700.759765625,785.6240234375,0.895442008972168,168.78799438476562,1517.3299560546875
2018-05-05,9858.150390625,816.1199951171875,0.9051030278205872,177.76199340820312,1752.0999755859375
2018-05-06,9654.7998046875,792.3109741210938,0.8714240193367004,171.8000030517578,1765.68994140625
2018-05-07,9373.009765625,753.7249755859375,0.8326410055160522,164.87899780273438,1655.199951171875
2018-05-08,9234.8203125,752.8569946289062,0.8139700293540955,159.61700439453125,1611.93994140625
2018-05-09,9325.1796875,752.2750244140625,0.8020430207252502,157.05499267578125,1638.3399658203125
2018-05-10,9043.9404296875,727.2769775390625,0.7582370042800903,149.86900329589844,1528.5899658203125
2018-05-11,8441.490234375,679.5859985351562,0.6849480271339417,137.11700439453125,1371.739990234375
2018-05-12,8504.8896484375,686.0479736328125,0.6967350244522095,141.8820037841797,1472.4000244140625
2018-05-13,8723.9404296875,733.4959716796875,0.745747983455658,144.58799743652344,1493.1199951171875
2018-05-14,8716.7900390625,730.5490112304688,0.7408980131149292,147.71400451660156,1431.68994140625
2018-05-15,8510.3798828125,708.8709716796875,0.6985880136489868,139.8800048828125,1343.3800048828125
2018-05-16,8368.830078125,707.0499877929688,0.7140809893608093,139.26800537109375,1280.6199951171875
2018-05-17,8094.31982421875,672.656982421875,0.6673099994659424,132.7729949951172,1206.1700439453125
2018-05-18,8250.9697265625,694.3670043945312,0.6802939772605896,136.0570068359375,1207.239990234375
2018-05-19,8247.1796875,696.530029296875,0.6767129898071289,135.32000732421875,1184.9599609375
2018-05-20,8513.25,715.3690185546875,0.7002440094947815,139.697998046875,1291.77001953125
2018-05-21,8418.990234375,699.2219848632812,0.6815869808197021,134.50900268554688,1233.6400146484375
2018-05-22,8041.77978515625,647.7410278320312,0.645566999912262,128.67599487304688,1141.8599853515625
2018-05-23,7557.81982421875,583.5850219726562,0.599593997001648,119.31400299072266,1005.6099853515625
2018-05-24,7587.33984375,601.7550048828125,0.6319969892501831,122.61299896240234,1071.3599853515625
2018-05-25,7480.14013671875,586.7340087890625,0.6110010147094727,119.44200134277344,1017.2999877929688
2018-05-26,7355.8798828125,587.280029296875,0.6127079725265503,118.2770004272461,1012.47998046875
2018-05-27,7368.22021484375,572.6680297851562,0.6078810095787048,117.99199676513672,996.9240112304688
2018-05-28,7135.990234375,516.0360107421875,0.5522990226745605,111.5979995727539,892.1179809570312
2018-05-29,7472.58984375,565.3880004882812,0.6012409925460815,119.56800079345703,987.6630249023438
2018-05-30,7406.52001953125,559.5900268554688,0.6058170199394226,117.53299713134766,984.676025390625
2018-05-31,7494.169921875,577.64501953125,0.6126220226287842,118.0739974975586,995.343994140625
2018-06-01,7541.4501953125,580.0430297851562,0.6233639717102051,119.91500091552734,1002.9199829101562
2018-06-02,7643.4501953125,591.8079833984375,0.6434509754180908,123.30699920654297,1084.780029296875
2018-06-03,7720.25,618.3289794921875,0.6712049841880798,125.5,1170.4000244140625
2018-06-04,7514.47021484375,592.9849853515625,0.661424994468689,119.90299987792969,1105.800048828125
2018-06-05,7633.759765625,609.302978515625,0.6770150065422058,121.70099639892578,1152.8900146484375
2018-06-06,7653.97998046875,607.1240234375,0.674796998500824,121.18299865722656,1131.1700439453125
2018-06-07,7678.240234375,605.18701171875,0.6781280040740967,121.4260025024414,1143.75
2018-06-08,7624.919921875,601.0770263671875,0.6743429899215698,120.08399963378906,1118.18994140625
2018-06-09,7531.97998046875,597.56201171875,0.6597549915313721,117.74099731445312,1092.1300048828125
2018-06-10,6786.02001953125,526.47900390625,0.588126003742218,107.04399871826172,939.5460205078125
2018-06-11,6906.919921875,533.2839965820312,0.604066014289856,107.51599884033203,958.5640258789062
2018-06-12,6582.35986328125,496.8429870605469,0.5629330277442932,100.75199890136719,874.4340209960938
2018-06-13,6349.89990234375,477.4939880371094,0.5346630215644836,94.07559967041016,844.2420043945312
2018-06-14,6675.35009765625,519.7420043945312,0.5613059997558594,101.15399932861328,897.6019897460938
2018-06-15,6456.580078125,491.0039978027344,0.5377069711685181,96.6760025024414,849.3150024414062
2018-06-16,6550.16015625,499.6419982910156,0.5347840189933777,97.5770034790039,852.1909790039062
2018-06-17,6499.27001953125,500.447998046875,0.5282160043716431,96.10260009765625,852.1019897460938
2018-06-18,6734.81982421875,518.8909912109375,0.5374950170516968,98.81900024414062,885.6389770507812
2018-06-19,6769.93994140625,537.9569702148438,0.5496209859848022,98.83769989013672,904.6519775390625
2018-06-20,6776.5498046875,536.2680053710938,0.5392860174179077,97.99349975585938,890.4530029296875
2018-06-21,6729.740234375,527.3670043945312,0.5347750186920166,96.92549896240234,874.093994140625
2018-06-22,6083.68994140625,465.8169860839844,0.4869470000267029,85.07589721679688,755.9749755859375
2018-06-23,6162.47998046875,474.5199890136719,0.49128401279449463,82.60369873046875,762.7589721679688
2018-06-24,6173.22998046875,457.6719970703125,0.47738000750541687,80.777099609375,749.364990234375
2018-06-25,6249.18017578125,460.30999755859375,0.48175299167633057,81.8333969116211,756.8460083007812
2018-06-26,6093.669921875,432.7720031738281,0.45600101351737976,76.86669921875,700.2589721679688
2018-06-27,6157.1298828125,442.364990234375,0.47036999464035034,80.65969848632812,713.7670288085938
2018-06-28,5903.43994140625,422.364990234375,0.4484579861164093,74.92980194091797,660.239990234375
2018-06-29,6218.2998046875,436.0090026855469,0.4530799984931946,78.7688980102539,715.7109985351562
2018-06-30,6404.0,455.17999267578125,0.46624499559402466,81.3740005493164,748.708984375
2018-07-01,6385.81982421875,453.9179992675781,0.4613580107688904,80.2428970336914,739.4249877929688
2018-07-02,6614.18017578125,475.34698486328125,0.4861220121383667,85.2571029663086,776.1749877929688
2018-07-03,6529.58984375,464.19500732421875,0.4852229952812195,85.10130310058594,757.947021484375
2018-07-04,6597.5498046875,467.3179931640625,0.4900430142879486,85.49400329589844,762.39501953125
2018-07-05,6639.14013671875,474.4119873046875,0.4816249907016754,83.76000213623047,748.2249755859375
2018-07-06,6673.5,474.0119934082031,0.47915101051330566,83.37809753417969,737.3309936523438
2018-07-07,6856.93017578125,491.6600036621094,0.4924769997596741,86.20189666748047,775.2969970703125
2018-07-08,6773.8798828125,489.1189880371094,0.4777489900588989,82.39600372314453,751.3519897460938
2018-07-09,6741.75,476.6820068359375,0.4742699861526489,80.85759735107422,733.3839721679688
2018-07-10,6329.9501953125,434.42401123046875,0.4450420141220093,76.08350372314453,688.6290283203125
2018-07-11,6394.7099609375,446.51800537109375,0.45023301243782043,78.69989776611328,707.47998046875
2018-07-12,6228.81005859375,430.0740051269531,0.4353640079498291,76.80860137939453,682.7550048828125
2018-07-13,6238.0498046875,434.0270080566406,0.438740998506546,76.94249725341797,696.5880126953125
2018-07-14,6276.1201171875,436.08599853515625,0.4392710030078888,76.72239685058594,704.0570068359375
2018-07-15,6359.64013671875,449.8500061035156,0.4458940029144287,78.93900299072266,722.9739990234375
2018-07-16,6741.75,480.6579895019531,0.48340100049972534,84.59590148925781,805.677001953125
2018-07-17,7321.0400390625,501.00201416015625,0.5055869817733765,89.80609893798828,850.7789916992188
2018-07-18,7370.77978515625,480.51300048828125,0.48638901114463806,86.96209716796875,829.93701171875
2018-07-19,7466.85986328125,469.6189880371094,0.47643300890922546,86.6677017211914,824.8930053710938
2018-07-20,7354.1298828125,450.697998046875,0.44699400663375854,82.75460052490234,767.655029296875
2018-07-21,7419.2900390625,462.4360046386719,0.4554100036621094,84.46389770507812,789.4860229492188
2018-07-22,7418.490234375,459.6570129394531,0.4493109881877899,83.15619659423828,788.666015625
2018-07-23,7711.10986328125,450.8529968261719,0.4452759921550751,82.43319702148438,784.385986328125
2018-07-24,8424.26953125,479.37298583984375,0.4576230049133301,89.28520202636719,869.4669799804688
2018-07-25,8181.39013671875,472.4930114746094,0.4598290026187897,86.28170013427734,831.4550170898438
2018-07-26,7951.580078125,464.0369873046875,0.44991999864578247,84.02749633789062,806.177978515625
2018-07-27,8165.009765625,469.6659851074219,0.45363500714302063,84.4636001586914,819.3870239257812
2018-07-28,8192.150390625,466.89801025390625,0.453667014837265,83.6240005493164,818.8300170898438
2018-07-29,8218.4599609375,466.6650085449219,0.4533059895038605,84.08409881591797,828.97900390625
2018-07-30,8180.47998046875,457.08099365234375,0.44610700011253357,82.84989929199219,816.0780029296875
2018-07-31,7780.43994140625,433.86700439453125,0.4352250099182129,79.70230102539062,777.14599609375
2018-08-01,7624.91015625,420.74700927734375,0.44585201144218445,77.85559844970703,769.3489990234375
2018-08-02,7567.14990234375,412.6210021972656,0.4302540123462677,76.13880157470703,734.7589721679688
2018-08-03,7434.39013671875,418.2619934082031,0.44057101011276245,77.5354995727539,724.7080078125
2018-08-04,7032.85009765625,407.25201416015625,0.428507000207901,73.19869995117188,695.7349853515625
2018-08-05,7068.47998046875,410.5159912109375,0.4336380064487457,74.58940124511719,709.218994140625
2018-08-06,6951.7998046875,406.6579895019531,0.41408100724220276,73.88829803466797,692.6300048828125
2018-08-07,6753.1201171875,380.2149963378906,0.38100600242614746,68.17030334472656,659.3839721679688
2018-08-08,6305.7998046875,356.6130065917969,0.33194398880004883,62.49039840698242,585.4459838867188
2018-08-09,6568.22998046875,365.5880126953125,0.3467710018157959,63.98080062866211,610.781005859375
2018-08-10,6184.7099609375,334.1759948730469,0.32042598724365234,59.39400100708008,572.43798828125
2018-08-11,6295.72998046875,322.11199951171875,0.3012619912624359,58.359100341796875,566.7730102539062
2018-08-12,6322.68994140625,319.57000732421875,0.297870010137558,59.32809829711914,570.958984375
2018-08-13,6297.56982421875,286.4949951171875,0.2774659991264343,56.848201751708984,535.9769897460938
2018-08-14,6199.7099609375,278.9320068359375,0.27427199482917786,54.55939865112305,509.30499267578125
2018-08-15,6308.52001953125,282.364013671875,0.2820050120353699,54.50040054321289,513.6729736328125
2018-08-16,6334.72998046875,288.0459899902344,0.29243600368499756,55.361900329589844,517.344970703125
2018-08-17,6580.6298828125,315.72900390625,0.36667600274086,61.514400482177734,597.0120239257812
2018-08-18,6423.759765625,295.81201171875,0.32710000872612,57.275699615478516,554.9210205078125
2018-08-19,6506.06982421875,300.8340148925781,0.34397798776626587,57.93899917602539,569.926025390625
2018-08-20,6308.52978515625,274.31500244140625,0.31928300857543945,53.99620056152344,515.6599731445312
2018-08-21,6488.759765625,281.9440002441406,0.3351770043373108,56.35020065307617,536.5670166015625
2018-08-22,6376.7099609375,271.34100341796875,0.31980299949645996,55.318599700927734,519.9520263671875
2018-08-23,6534.8798828125,277.10400390625,0.32770898938179016,57.543399810791016,530.7689819335938
2018-08-24,6719.9599609375,282.9670104980469,0.3276059925556183,57.9297981262207,535.405029296875
2018-08-25,6763.18994140625,279.64599609375,0.32822999358177185,57.907901763916016,537.239013671875
2018-08-26,6707.259765625,275.1969909667969,0.3237760066986084,57.33409881591797,522.8839721679688
2018-08-27,6884.64013671875,285.6029968261719,0.33690300583839417,60.249900817871094,546.3569946289062
2018-08-28,7096.27978515625,296.4989929199219,0.35183700919151306,63.02439880371094,565.3060302734375
2018-08-29,7047.16015625,289.31201171875,0.34480300545692444,61.7672004699707,554.3670043945312
2018-08-30,6978.22998046875,284.1050109863281,0.33544400334358215,60.31520080566406,540.0250244140625
