Date,AAPL,MSFT,GOOGL,AMZN,DIS,NFLX,TSLA,NVDA,ADBE,ORCL,TTWO,MMM,AXP,AMT,T
2019-09-12,55.772499084472656,137.52000427246094,61.74850082397461,92.17749786376953,137.5,288.8599853515625,16.391332626342773,46.067501068115234,278.0199890136719,53.88999938964844,126.23999786376953,170.5800018310547,119.0199966430664,218.85000610351562,28.9879150390625
2019-09-13,54.6875,137.32000732421875,62.00149917602539,91.96700286865234,138.02000427246094,294.1499938964844,16.34666633605957,45.48500061035156,278.3500061035156,53.75,125.0999984741211,171.44000244140625,119.19999694824219,215.3699951171875,28.632930755615234
2019-09-16,54.974998474121094,136.3300018310547,61.58150100708008,90.39199829101562,135.8000030517578,294.2900085449219,16.187332153320312,45.0525016784668,282.92999267578125,53.13999938964844,128.6300048828125,169.6699981689453,117.63999938964844,216.77000427246094,28.179758071899414
2019-09-17,55.17499923706055,137.38999938964844,61.49399948120117,91.12750244140625,136.30999755859375,298.6000061035156,16.319332122802734,45.26750183105469,284.69000244140625,52.869998931884766,130.91000366210938,168.07000732421875,119.05000305175781,221.3000030517578,28.066465377807617
2019-09-18,55.692501068115234,138.52000427246094,61.63249969482422,90.87300109863281,136.8000030517578,291.55999755859375,16.232667922973633,44.994998931884766,279.7200012207031,52.560001373291016,129.75999450683594,167.44000244140625,118.73999786376953,221.61000061035156,27.76435089111328
2019-09-19,55.2400016784668,141.07000732421875,61.9375,91.07499694824219,133.3000030517578,286.6000061035156,16.440000534057617,44.23500061035156,281.260009765625,53.369998931884766,130.58999633789062,167.07000732421875,117.79000091552734,227.07000732421875,28.05891227722168
2019-09-20,54.432498931884766,139.44000244140625,61.492000579833984,89.70800018310547,132.27000427246094,270.75,16.041332244873047,43.17250061035156,277.9100036621094,53.470001220703125,130.55999755859375,166.75999450683594,116.80000305175781,225.55999755859375,28.632930755615234
2019-09-23,54.68000030517578,139.13999938964844,61.734500885009766,89.26499938964844,132.4600067138672,265.9200134277344,16.082000732421875,43.709999084472656,277.44000244140625,54.02000045776367,125.7300033569336,166.75999450683594,118.23999786376953,225.3800048828125,28.398792266845703
2019-09-24,54.41999816894531,137.3800048828125,60.916500091552734,87.08049774169922,131.97000122070312,254.58999633789062,14.880666732788086,43.13249969482422,272.4700012207031,53.349998474121094,125.08000183105469,164.74000549316406,118.16999816894531,225.16000366210938,28.232627868652344
2019-09-25,55.25749969482422,139.36000061035156,62.297000885009766,88.41649627685547,133.08999633789062,264.75,15.24666690826416,44.557498931884766,277.42999267578125,53.84000015258789,127.23999786376953,164.0,119.12000274658203,222.0399932861328,28.232627868652344
2019-09-26,54.97249984741211,139.5399932861328,62.114498138427734,86.99199676513672,131.27000427246094,263.30999755859375,16.17066764831543,44.334999084472656,283.80999755859375,53.959999084472656,126.7699966430664,163.8300018310547,118.91000366210938,223.0,28.232627868652344
2019-09-27,54.70500183105469,137.72999572753906,61.29750061035156,86.27249908447266,129.9600067138672,263.0799865722656,16.142000198364258,42.939998626708984,277.5400085449219,54.09000015258789,123.97000122070312,164.52999877929688,118.58999633789062,218.97999572753906,28.27039337158203
2019-09-30,55.99250030517578,139.02999877929688,61.05699920654297,86.79550170898438,130.32000732421875,267.6199951171875,16.058000564575195,43.51750183105469,276.25,55.029998779296875,125.33999633789062,164.39999389648438,118.27999877929688,221.1300048828125,28.580059051513672
2019-10-01,56.147499084472656,137.07000732421875,60.29999923706055,86.78250122070312,129.5500030517578,269.5799865722656,16.312667846679688,43.5,272.7099914550781,53.79999923706055,122.91000366210938,158.3800048828125,116.69999694824219,220.88999938964844,28.255287170410156
2019-10-02,54.7400016784668,134.64999389648438,58.895999908447266,85.6614990234375,129.13999938964844,268.0299987792969,16.208667755126953,43.2599983215332,266.6600036621094,53.150001525878906,119.66000366210938,155.64999389648438,112.86000061035156,219.99000549316406,28.00604248046875
2019-10-03,55.20500183105469,136.27999877929688,59.471500396728516,86.22100067138672,128.14999389648438,268.1499938964844,15.535332679748535,45.32749938964844,272.3999938964844,53.86000061035156,120.5,155.22999572753906,112.55000305175781,223.89999389648438,28.08912467956543
2019-10-04,56.752498626708984,138.1199951171875,60.54800033569336,86.98249816894531,130.27000427246094,272.7900085449219,15.428667068481445,45.49250030517578,276.9599914550781,55.13999938964844,123.33000183105469,155.82000732421875,114.41000366210938,225.92999267578125,28.3308162689209
2019-10-07,56.76499938964844,137.1199951171875,60.412498474121094,86.63300323486328,130.89999389648438,274.4599914550781,15.847999572753906,46.08250045776367,276.8999938964844,54.79999923706055,122.98999786376953,153.52000427246094,113.6500015258789,225.27999877929688,28.444108963012695
2019-10-08,56.099998474121094,135.6699981689453,59.506500244140625,85.27549743652344,128.47000122070312,270.7200012207031,16.003332138061523,44.307498931884766,270.8299865722656,54.04999923706055,119.44999694824219,150.74000549316406,112.54000091552734,226.10000610351562,28.308156967163086
2019-10-09,56.75749969482422,138.24000549316406,60.119998931884766,86.09950256347656,129.3300018310547,267.5299987792969,16.302000045776367,45.1775016784668,274.2699890136719,54.529998779296875,121.87000274658203,150.99000549316406,113.91999816894531,226.57000732421875,27.983383178710938
