Date,Accenture,Adobe,Amazon,Apple,Cisco,Google,Imax,MCDonalds,Meta,Microsoft,Netflix,Nvidia,Oracle,Take Two,Tesla
4/22/2015,93.379997253418,75.5,19.489999771118,32.154998779297,28.620000839233,26.894411087036,37.509998321533,97.839996337891,84.629997253418,42.990001678467,79.668571472168,5.5774998664856,43.54999923706,25.020000457764,14.629332542419
4/23/2015,93.839996337891,76.519996643066,19.499500274658,32.417499542236,28.680000305176,27.275115966797,37.400001525879,97.0,82.410003662109,43.340000152588,79.865715026855,5.5549998283386,43.389999389648,25.10000038147,14.57333278656
4/24/2015,93.400001525879,76.540000915527,22.254999160767,32.569999694824,28.819999694824,28.175643920898,37.619998931885,98.73999786377,81.529998779297,47.869998931885,79.771430969238,5.5075001716614,43.080001831055,25.079999923706,14.562000274658
4/27/2015,93.76000213623,76.550003051758,21.92799949646,33.162498474121,28.889999389648,27.76849937439,37.619998931885,96.440002441406,81.910003662109,48.029998779297,80.86856842041,5.5500001907349,43.610000610351,25.020000457764,15.436667442322
4/28/2015,94.419998168945,76.019996643066,21.46549987793,32.639999389648,29.319999694824,27.684000015259,37.29999923706,96.830001831055,80.680000305176,49.159999847412,80.437141418457,5.5774998664856,44.5,24.639999389648,15.365332603454
4/29/2015,93.650001525879,76.650001525879,21.468500137329,32.159999847412,29.049999237061,27.454000473022,37.590000152588,97.019996643066,80.470001220703,49.060001373291,80.40714263916,5.5349998474121,44.729999542236,24.389999389648,15.496666908264
4/30/2015,92.650001525879,76.059997558594,21.089000701904,31.28750038147,28.829999923706,26.867000579834,37.360000610351,96.550003051758,78.769996643066,48.639999389648,79.5,5.5500001907349,43.619998931885,23.700000762939,15.069999694824
5/1/2015,93.360000610352,76.430000305176,21.14349937439,32.23749923706,29.129999160767,26.895000457764,37.889999389648,97.800003051758,78.98999786377,48.659999847412,79.575714111328,5.6875,44.369998931885,24.360000610351,15.068667411804
5/4/2015,94.440002441406,75.849998474121,21.152000427246,32.17499923706,29.170000076294,27.038999557495,37.950000762939,96.129997253418,78.809997558594,48.240001678467,79.271430969238,5.6525001525879,44.590000152588,24.450000762939,15.36733341217
5/5/2015,93.650001525879,75.0,21.059499740601,31.450000762939,28.889999389648,26.540000915527,37.400001525879,96.129997253418,77.559997558594,47.599998474121,80.792854309082,5.5075001716614,43.919998168945,24.069999694824,15.529999732971
5/6/2015,93.0,74.480003356934,20.954999923706,31.252500534058,28.969999313354,26.211000442505,37.080001831055,96.389999389648,78.099998474121,46.279998779297,80.077140808105,5.5250000953674,43.259998321533,24.120000839233,15.362000465393
5/7/2015,94.48999786377,74.730003356934,21.343999862671,31.315000534058,28.809999465942,26.534999847412,36.720001220703,96.779998779297,78.430000305176,46.700000762939,80.748573303223,5.6224999427795,43.479999542236,24.329999923706,15.786666870117
5/8/2015,95.889999389648,76.309997558594,21.684499740601,31.905000686646,29.229999542236,26.910999298096,36.639999389648,98.230003356934,78.51000213623,47.75,82.085716247559,5.2074999809265,44.009998321533,25.059999465942,15.774000167847
5/11/2015,96.01000213623,76.790000915527,21.642499923706,31.579999923706,29.209999084473,26.784999847412,36.680000305176,97.51000213623,78.01000213623,47.369998931885,84.27857208252,5.1574997901917,43.840000152588,25.110000610351,15.965999603271
5/12/2015,95.419998168945,76.569999694824,21.551000595093,31.467500686646,29.229999542236,26.451999664307,37.020000457764,97.949996948242,77.459999084473,47.349998474121,83.377143859863,5.2074999809265,43.569999694824,24.909999847412,16.315999984741
5/13/2015,95.680000305176,77.080001831055,21.343500137329,31.502500534058,29.35000038147,26.481000900269,37.240001678467,97.349998474121,78.440002441406,47.630001068115,82.872856140137,5.2375001907349,43.790000915527,24.760000228882,16.211999893188
5/14/2015,96.980003356934,79.430000305176,21.614000320434,32.23749923706,29.049999237061,26.920000076294,37.75,97.709999084473,81.370002746582,48.720001220703,83.835716247559,5.3225002288818,44.380001068115,24.770000457764,16.273332595825
5/15/2015,97.019996643066,78.919998168945,21.299999237061,32.192501068115,29.549999237061,26.692499160767,37.869998931885,98.040000915527,80.419998168945,48.29999923706,87.607139587402,5.3249998092651,44.150001525879,24.690000534058,16.589332580566
5/18/2015,97.459999084473,79.410003662109,21.261999130249,32.547500610351,29.760000228882,26.614999771118,39.080001831055,98.019996643066,80.879997253418,48.009998321533,88.267143249512,5.3175001144409,44.240001678467,24.200000762939,16.583332061767
5/19/2015,97.180000305176,79.620002746582,21.085500717163,32.517501831055,29.739999771118,26.868000030517,39.139999389648,100.68000030517,80.629997253418,47.580001831055,88.068572998047,5.2600002288818,44.319999694824,28.620000839233,16.475999832153
5/20/2015,97.050003051758,79.610000610352,21.193000793457,32.514999389648,29.620000839233,26.963499069214,38.930000305176,100.11000061035,80.550003051758,47.580001831055,88.790000915527,5.2600002288818,44.290000915527,27.64999961853,16.290000915527
5/21/2015,96.830001831055,80.559997558594,21.581499099731,32.847499847412,29.430000305176,27.125499725342,38.970001220703,99.279998779297,80.480003356934,47.419998168945,89.002853393555,5.2224998474121,44.279998779297,27.629999160767,16.374666213989
5/22/2015,96.389999389648,80.040000915527,21.381500244141,33.134998321533,29.260000228882,27.005500793457,39.139999389648,98.98999786377,80.540000915527,46.900001525879,88.838569641113,5.2150001525879,43.930000305176,27.260000228882,16.515333175659
5/26/2015,96.089996337891,79.360000610352,21.273500442505,32.404998779297,28.950000762939,26.615999221802,38.569999694824,98.459999084473,79.330001831055,46.590000152588,87.992858886719,5.1824998855591,43.330001831055,27.549999237061,16.497333526611
5/27/2015,96.769996643066,80.160003662109,21.570999145508,33.009998321533,29.309999465942,26.989500045776,38.770000457764,98.660003662109,80.550003051758,47.610000610351,89.857139587402,5.460000038147,44.139999389648,27.989999771118,16.495332717896
5/28/2015,96.910003662109,80.019996643066,21.328500747681,32.944999694824,29.35000038147,26.989000320434,39.990001678467,96.480003356934,80.150001525879,47.450000762939,89.507141113281,5.5349998474121,43.860000610351,27.659999847412,16.763332366943
5/29/2015,96.040000915527,79.089996337891,21.461500167847,32.569999694824,29.309999465942,26.605499267578,40.340000152588,95.930000305176,79.190002441406,46.860000610351,89.151428222656,5.5324997901917,43.490001678467,27.370000839233,16.719999313354
6/1/2015,96.190002441406,79.870002746582,21.545999526977,32.634998321533,29.180000305176,26.699499130249,41.680000305176,96.220001220703,80.290000915527,47.229999542236,89.002853393555,5.5949997901917,43.790000915527,27.280000686646,16.629999160767
6/2/2015,96.330001831055,79.819999694824,21.549499511719,32.490001678467,29.079999923706,26.958999633789,40.369998931885,96.290000915527,80.440002441406,46.919998168945,89.129997253418,5.4850001335144,43.700000762939,27.549999237061,16.556667327881
6/3/2015,96.980003356934,80.129997253418,21.829500198364,32.529998779297,29.090000152588,27.01549911499,40.130001068115,96.519996643066,82.440002441406,46.849998474121,88.808570861816,5.4250001907349,43.970001220703,28.270000457764,16.599332809448
6/4/2015,95.930000305176,78.75,21.538999557495,32.340000152588,28.610000610351,26.834999084473,40.630001068115,96.309997558594,82.050003051758,46.360000610351,89.348571777344,5.522500038147,43.770000457764,28.0,16.394666671753
6/5/2015,95.400001525879,78.860000610352,21.347499847412,32.162498474121,28.579999923706,26.666500091553,41.139999389648,95.540000915527,82.139999389648,46.139999389648,90.459999084473,5.5650000572205,43.810001373291,28.190000534058,16.60933303833
6/8/2015,94.769996643066,78.160003662109,21.174999237061,31.950000762939,28.280000686646,26.341499328613,40.779998779297,95.319999694824,80.669998168945,45.729999542236,89.604286193848,5.4375,43.099998474121,27.950000762939,17.086000442505
6/9/2015,94.940002441406,77.900001525879,21.274000167847,31.854999542236,28.239999771118,26.334499359131,41.270000457764,94.730003356934,80.669998168945,45.650001525879,92.449996948242,5.4650001525879,43.069999694824,28.079999923706,17.066667556763
6/10/2015,96.519996643066,79.559997558594,21.538499832153,32.220001220703,28.659999847412,26.834499359131,41.380001068115,95.300003051758,82.160003662109,46.610000610351,95.871429443359,5.3674998283386,43.939998626709,28.200000762939,16.713333129883
6/11/2015,96.919998168945,79.650001525879,21.648500442505,32.147499084473,28.860000610351,26.730499267578,41.540000915527,95.589996337891,81.830001831055,46.439998626709,95.094284057617,5.4250001907349,44.279998779297,28.489999771118,16.760667800903
6/12/2015,96.099998474121,79.860000610352,21.496000289917,31.792499542236,28.540000915527,26.616500854492,42.470001220703,95.059997558594,81.529998779297,45.970001220703,94.418571472168,5.2775001525879,44.340000152588,28.280000686646,16.71266746521
