Date,Close
2013-04-01,3.1024999618530273
2013-04-02,3.069999933242798
2013-04-03,3.0325000286102295
2013-04-04,3.0625
2013-04-05,3.115000009536743
2013-04-08,3.1075000762939453
2013-04-09,3.1575000286102295
2013-04-10,3.2074999809265137
2013-04-11,3.192500114440918
2013-04-12,3.2725000381469727
2013-04-15,3.2049999237060547
2013-04-16,3.240000009536743
2013-04-17,3.197499990463257
2013-04-18,3.134999990463257
2013-04-19,3.1424999237060547
2013-04-22,3.1475000381469727
2013-04-23,3.2300000190734863
2013-04-24,3.3399999141693115
2013-04-25,3.367500066757202
2013-04-26,3.3524999618530273
2013-04-29,3.3924999237060547
2013-04-30,3.442500114440918
2013-05-01,3.4124999046325684
2013-05-02,3.452500104904175
2013-05-03,3.4674999713897705
2013-05-06,3.4574999809265137
2013-05-07,3.4124999046325684
2013-05-08,3.4749999046325684
2013-05-09,3.4774999618530273
2013-05-10,3.634999990463257
2013-05-13,3.559999942779541
2013-05-14,3.612499952316284
2013-05-15,3.674999952316284
2013-05-16,3.6575000286102295
2013-05-17,3.7174999713897705
2013-05-20,3.7100000381469727
2013-05-21,3.7300000190734863
2013-05-22,3.5999999046325684
2013-05-23,3.6575000286102295
2013-05-24,3.634999990463257
2013-05-28,3.632499933242798
2013-05-29,3.609999895095825
2013-05-30,3.6575000286102295
2013-05-31,3.617500066757202
2013-06-03,3.612499952316284
2013-06-04,3.617500066757202
2013-06-05,3.5399999618530273
2013-06-06,3.5625
2013-06-07,3.612499952316284
2013-06-10,3.609999895095825
2013-06-11,3.5425000190734863
2013-06-12,3.512500047683716
2013-06-13,3.5924999713897705
2013-06-14,3.5875000953674316
2013-06-17,3.622499942779541
2013-06-18,3.5999999046325684
2013-06-19,3.7100000381469727
2013-06-20,3.609999895095825
2013-06-21,3.6050000190734863
2013-06-24,3.5299999713897705
2013-06-25,3.555000066757202
2013-06-26,3.5350000858306885
2013-06-27,3.502500057220459
2013-06-28,3.509999990463257
2013-07-01,3.5250000953674316
2013-07-02,3.5225000381469727
2013-07-03,3.5325000286102295
2013-07-05,3.559999942779541
2013-07-08,3.5425000190734863
2013-07-09,3.559999942779541
2013-07-10,3.6075000762939453
2013-07-11,3.6575000286102295
2013-07-12,3.6600000858306885
2013-07-15,3.6524999141693115
2013-07-16,3.672499895095825
2013-07-17,3.6524999141693115
2013-07-18,3.637500047683716
2013-07-19,3.559999942779541
2013-07-22,3.557499885559082
2013-07-23,3.552500009536743
2013-07-24,3.552500009536743
2013-07-25,3.565000057220459
2013-07-26,3.549999952316284
2013-07-29,3.5425000190734863
2013-07-30,3.6024999618530273
2013-07-31,3.609999895095825
2013-08-01,3.6600000858306885
2013-08-02,3.690000057220459
2013-08-05,3.7074999809265137
2013-08-06,3.6524999141693115
2013-08-07,3.6500000953674316
2013-08-08,3.674999952316284
2013-08-09,3.622499942779541
2013-08-12,3.5924999713897705
2013-08-13,3.6050000190734863
2013-08-14,3.757499933242798
2013-08-15,3.7825000286102295
2013-08-16,3.797499895095825
2013-08-19,3.737499952316284
2013-08-20,3.737499952316284
2013-08-21,3.7200000286102295
2013-08-22,3.740000009536743
2013-08-23,3.740000009536743
2013-08-26,3.747499942779541
2013-08-27,3.700000047683716
2013-08-28,3.700000047683716
2013-08-29,3.692500114440918
2013-08-30,3.6875
2013-09-03,3.690000057220459
2013-09-04,3.7249999046325684
2013-09-05,3.734999895095825
2013-09-06,3.7200000286102295
2013-09-09,3.7825000286102295
2013-09-10,3.862499952316284
2013-09-11,3.927500009536743
2013-09-12,3.924999952316284
2013-09-13,3.950000047683716
2013-09-16,3.952500104904175
2013-09-17,3.9649999141693115
2013-09-18,4.0
2013-09-19,3.9825000762939453
2013-09-20,3.947499990463257
2013-09-23,3.9100000858306885
2013-09-24,3.924999952316284
2013-09-25,3.930000066757202
2013-09-26,3.9175000190734863
2013-09-27,3.8949999809265137
2013-09-30,3.890000104904175
2013-10-01,3.887500047683716
2013-10-02,3.884999990463257
2013-10-03,3.8450000286102295
2013-10-04,3.8975000381469727
2013-10-07,3.8975000381469727
2013-10-08,3.865000009536743
2013-10-09,3.805000066757202
2013-10-10,3.8475000858306885
2013-10-11,3.815000057220459
2013-10-14,3.872499942779541
2013-10-15,3.8524999618530273
2013-10-16,3.9000000953674316
2013-10-17,3.9075000286102295
2013-10-18,3.952500104904175
2013-10-21,3.9625000953674316
2013-10-22,3.942500114440918
2013-10-23,3.875
2013-10-24,3.8475000858306885
2013-10-25,3.809999942779541
2013-10-28,3.802500009536743
2013-10-29,3.807499885559082
2013-10-30,3.805000066757202
2013-10-31,3.797499895095825
2013-11-01,3.815000057220459
2013-11-04,3.7049999237060547
2013-11-05,3.700000047683716
2013-11-06,3.7249999046325684
2013-11-07,3.637500047683716
2013-11-08,3.890000104904175
2013-11-11,3.922499895095825
2013-11-12,3.930000066757202
2013-11-13,4.037499904632568
2013-11-14,4.054999828338623
2013-11-15,4.042500019073486
2013-11-18,3.944999933242798
2013-11-19,3.859999895095825
2013-11-20,3.802500009536743
2013-11-21,3.8324999809265137
2013-11-22,3.7950000762939453
2013-11-25,3.877500057220459
2013-11-26,3.9100000858306885
2013-11-27,3.924999952316284
2013-11-29,3.9000000953674316
2013-12-02,3.9375
2013-12-03,3.934999942779541
2013-12-04,3.990000009536743
2013-12-05,3.924999952316284
2013-12-06,3.867500066757202
2013-12-09,3.802500009536743
2013-12-10,3.890000104904175
2013-12-11,3.8524999618530273
2013-12-12,3.7774999141693115
2013-12-13,3.755000114440918
2013-12-16,3.759999990463257
2013-12-17,3.7774999141693115
2013-12-18,3.8299999237060547
2013-12-19,3.8450000286102295
2013-12-20,3.922499895095825
2013-12-23,3.944999933242798
2013-12-24,3.9549999237060547
2013-12-26,3.9175000190734863
2013-12-27,3.940000057220459
2013-12-30,3.992500066757202
2013-12-31,4.005000114440918
2014-01-02,3.9649999141693115
2014-01-03,3.9175000190734863
2014-01-06,3.9700000286102295
2014-01-07,4.034999847412109
2014-01-08,4.090000152587891
2014-01-09,3.9375
2014-01-10,3.932499885559082
2014-01-13,3.8399999141693115
2014-01-14,3.9600000381469727
2014-01-15,4.002500057220459
2014-01-16,4.014999866485596
2014-01-17,3.997499942779541
2014-01-21,4.012499809265137
2014-01-22,4.007500171661377
2014-01-23,3.992500066757202
2014-01-24,3.890000104904175
2014-01-27,3.865000009536743
2014-01-28,3.9024999141693115
2014-01-29,3.865000009536743
2014-01-30,3.930000066757202
2014-01-31,3.924999952316284
2014-02-03,3.872499942779541
2014-02-04,3.8949999809265137
2014-02-05,3.859999895095825
2014-02-06,3.9100000858306885
2014-02-07,3.9674999713897705
2014-02-10,3.9800000190734863
2014-02-11,4.0625
2014-02-12,4.207499980926514
2014-02-13,4.340000152587891
2014-02-14,4.477499961853027
2014-02-18,4.474999904632568
2014-02-19,4.534999847412109
2014-02-20,4.695000171661377
2014-02-21,4.659999847412109
2014-02-24,4.727499961853027
2014-02-25,4.684999942779541
2014-02-26,4.677499771118164
2014-02-27,4.625
2014-02-28,4.59499979019165
2014-03-03,4.572500228881836
2014-03-04,4.619999885559082
2014-03-05,4.659999847412109
2014-03-06,4.59499979019165
2014-03-07,4.590000152587891
2014-03-10,4.522500038146973
2014-03-11,4.567500114440918
2014-03-12,4.579999923706055
2014-03-13,4.434999942779541
2014-03-14,4.454999923706055
2014-03-17,4.454999923706055
2014-03-18,4.559999942779541
2014-03-19,4.639999866485596
2014-03-20,4.642499923706055
2014-03-21,4.635000228881836
2014-03-24,4.612500190734863
2014-03-25,4.612500190734863
2014-03-26,4.507500171661377
2014-03-27,4.447500228881836
2014-03-28,4.474999904632568
2014-03-31,4.477499961853027
2014-04-01,4.662499904632568
2014-04-02,4.632500171661377
2014-04-03,4.682499885559082
2014-04-04,4.537499904632568
2014-04-07,4.552499771118164
2014-04-08,4.715000152587891
2014-04-09,4.710000038146973
2014-04-10,4.59499979019165
2014-04-11,4.53000020980835
2014-04-14,4.579999923706055
2014-04-15,4.612500190734863
2014-04-16,4.622499942779541
2014-04-17,4.639999866485596
2014-04-21,4.677499771118164
2014-04-22,4.71750020980835
2014-04-23,4.772500038146973
2014-04-24,4.815000057220459
2014-04-25,4.682499885559082
2014-04-28,4.662499904632568
2014-04-29,4.672500133514404
2014-04-30,4.617499828338623
2014-05-01,4.642499923706055
2014-05-02,4.607500076293945
2014-05-05,4.65749979019165
2014-05-06,4.5625
2014-05-07,4.567500114440918
2014-05-08,4.625
2014-05-09,4.512499809265137
2014-05-12,4.644999980926514
2014-05-13,4.570000171661377
2014-05-14,4.525000095367432
2014-05-15,4.5
2014-05-16,4.489999771118164
2014-05-19,4.635000228881836
2014-05-20,4.559999942779541
2014-05-21,4.559999942779541
2014-05-22,4.579999923706055
2014-05-23,4.622499942779541
2014-05-27,4.704999923706055
2014-05-28,4.744999885559082
2014-05-29,4.737500190734863
2014-05-30,4.75
2014-06-02,4.735000133514404
2014-06-03,4.715000152587891
2014-06-04,4.71999979019165
2014-06-05,4.739999771118164
2014-06-06,4.757500171661377
2014-06-09,4.762499809265137
2014-06-10,4.787499904632568
2014-06-11,4.849999904632568
2014-06-12,4.880000114440918
2014-06-13,4.885000228881836
2014-06-16,4.869999885559082
2014-06-17,4.902500152587891
2014-06-18,4.897500038146973
2014-06-19,4.784999847412109
2014-06-20,4.732500076293945
2014-06-23,4.677499771118164
2014-06-24,4.605000019073486
2014-06-25,4.652500152587891
2014-06-26,4.590000152587891
2014-06-27,4.59499979019165
2014-06-30,4.635000228881836
2014-07-01,4.6875
2014-07-02,4.670000076293945
2014-07-03,4.712500095367432
2014-07-07,4.675000190734863
2014-07-08,4.637499809265137
2014-07-09,4.777500152587891
2014-07-10,4.752500057220459
2014-07-11,4.762499809265137
2014-07-14,4.822500228881836
2014-07-15,4.84250020980835
2014-07-16,4.837500095367432
2014-07-17,4.824999809265137
2014-07-18,4.610000133514404
2014-07-21,4.637499809265137
2014-07-22,4.617499828338623
2014-07-23,4.519999980926514
2014-07-24,4.527500152587891
2014-07-25,4.447500228881836
2014-07-28,4.429999828338623
2014-07-29,4.445000171661377
2014-07-30,4.519999980926514
2014-07-31,4.375
2014-08-01,4.422500133514404
2014-08-04,4.412499904632568
2014-08-05,4.414999961853027
2014-08-06,4.409999847412109
2014-08-07,4.364999771118164
2014-08-08,4.75
2014-08-11,4.724999904632568
2014-08-12,4.724999904632568
2014-08-13,4.752500057220459
2014-08-14,4.699999809265137
2014-08-15,4.760000228881836
2014-08-18,4.824999809265137
2014-08-19,4.84250020980835
2014-08-20,4.8125
2014-08-21,4.767499923706055
2014-08-22,4.769999980926514
2014-08-25,4.777500152587891
2014-08-26,4.862500190734863
2014-08-27,4.807499885559082
2014-08-28,4.847499847412109
2014-08-29,4.862500190734863
2014-09-02,4.875
2014-09-03,4.920000076293945
2014-09-04,5.007500171661377
2014-09-05,4.992499828338623
2014-09-08,4.947500228881836
2014-09-09,4.885000228881836
2014-09-10,4.902500152587891
2014-09-11,4.852499961853027
2014-09-12,4.78000020980835
2014-09-15,4.715000152587891
2014-09-16,4.784999847412109
2014-09-17,4.787499904632568
2014-09-18,4.860000133514404
2014-09-19,4.769999980926514
2014-09-22,4.722499847412109
2014-09-23,4.702499866485596
2014-09-24,4.730000019073486
2014-09-25,4.627500057220459
2014-09-26,4.637499809265137
2014-09-29,4.630000114440918
2014-09-30,4.612500190734863
2014-10-01,4.567500114440918
2014-10-02,4.547500133514404
2014-10-03,4.557499885559082
2014-10-06,4.53000020980835
2014-10-07,4.482500076293945
2014-10-08,4.565000057220459
2014-10-09,4.477499961853027
2014-10-10,4.212500095367432
2014-10-13,4.197500228881836
2014-10-14,4.295000076293945
2014-10-15,4.360000133514404
2014-10-16,4.362500190734863
2014-10-17,4.355000019073486
2014-10-20,4.392499923706055
2014-10-21,4.579999923706055
2014-10-22,4.472499847412109
2014-10-23,4.572500228881836
2014-10-24,4.619999885559082
2014-10-27,4.622499942779541
2014-10-28,4.732500076293945
2014-10-29,4.702499866485596
2014-10-30,4.672500133514404
2014-10-31,4.885000228881836
2014-11-03,4.96750020980835
2014-11-04,5.03249979019165
2014-11-05,5.03249979019165
2014-11-06,5.054999828338623
2014-11-07,4.947500228881836
2014-11-10,5.005000114440918
2014-11-11,4.945000171661377
2014-11-12,4.912499904632568
2014-11-13,4.887499809265137
2014-11-14,4.947500228881836
2014-11-17,4.925000190734863
2014-11-18,5.042500019073486
2014-11-19,5.002500057220459
2014-11-20,5.085000038146973
2014-11-21,5.112500190734863
2014-11-24,5.144999980926514
2014-11-25,5.142499923706055
2014-11-26,5.230000019073486
2014-11-28,5.242499828338623
2014-12-01,5.144999980926514
2014-12-02,5.152500152587891
2014-12-03,5.284999847412109
2014-12-04,5.237500190734863
2014-12-05,5.267499923706055
2014-12-08,5.199999809265137
2014-12-09,5.182499885559082
2014-12-10,5.067500114440918
2014-12-11,5.065000057220459
2014-12-12,4.90749979019165
2014-12-15,4.892499923706055
2014-12-16,4.837500095367432
2014-12-17,5.034999847412109
2014-12-18,5.054999828338623
2014-12-19,5.105000019073486
2014-12-22,5.195000171661377
2014-12-23,5.162499904632568
2014-12-24,5.142499923706055
2014-12-26,5.147500038146973
2014-12-29,5.139999866485596
2014-12-30,5.09250020980835
2014-12-31,5.012499809265137
2015-01-02,5.03249979019165
2015-01-05,4.947500228881836
2015-01-06,4.797500133514404
2015-01-07,4.784999847412109
2015-01-08,4.965000152587891
2015-01-09,4.985000133514404
2015-01-12,4.922500133514404
2015-01-13,4.914999961853027
2015-01-14,4.934999942779541
2015-01-15,4.900000095367432
2015-01-16,4.989999771118164
2015-01-20,5.005000114440918
2015-01-21,5.074999809265137
2015-01-22,5.162499904632568
2015-01-23,5.177499771118164
2015-01-26,5.15500020980835
2015-01-27,4.90749979019165
2015-01-28,4.827499866485596
2015-01-29,4.945000171661377
2015-01-30,4.800000190734863
2015-02-02,4.90500020980835
2015-02-03,5.027500152587891
2015-02-04,5.039999961853027
2015-02-05,5.122499942779541
2015-02-06,5.099999904632568
2015-02-09,5.09499979019165
2015-02-10,5.237500190734863
2015-02-11,5.202499866485596
2015-02-12,5.574999809265137
2015-02-13,5.577499866485596
2015-02-17,5.59499979019165
2015-02-18,5.53000020980835
2015-02-19,5.545000076293945
